policy_id,customer_id,product_id,year,premium,interest_rate,age,income,risk_score,retirement_horizon,product_type,risk_level,avg_return,fee_percent,liquidity
1769,416,2,2024,22510.035431501467,5.25,43,68142.10830892135,1,17,variable,high,0.07,0.025,high
1770,886,3,2019,21794.141710488413,2.5,44,71277.26337848708,5,13,indexed,medium,0.05,0.015,medium
1771,916,3,2020,4833.374537140786,0.25,43,47966.9519563712,5,30,indexed,medium,0.05,0.015,medium
1772,887,2,2024,16507.381146520383,5.25,33,73397.42909517321,9,9,variable,high,0.07,0.025,high
1773,51,1,2021,36165.21654513749,0.25,57,51125.28970279019,1,10,fixed,low,0.03,0.01,low
1774,81,2,2021,13406.758652228324,0.25,64,47295.45066941598,6,5,variable,high,0.07,0.025,high
1775,36,2,2016,16816.98985895666,0.5,39,38961.70149888622,9,25,variable,high,0.07,0.025,high
1776,67,3,2017,14583.792366908125,1.0,73,40275.51027434961,2,29,indexed,medium,0.05,0.015,medium
1777,641,1,2020,19129.847766818624,0.25,74,97511.42920068679,9,13,fixed,low,0.03,0.01,low
1778,882,2,2017,14168.77168675702,1.0,62,58962.69666388879,9,21,variable,high,0.07,0.025,high
1779,667,1,2016,24867.4150215806,0.5,32,47946.562308826724,3,34,fixed,low,0.03,0.01,low
1780,757,1,2018,21973.134122902666,2.0,54,40016.005889979475,3,30,fixed,low,0.03,0.01,low
1781,623,2,2019,27735.47615107018,2.5,67,33696.64515143618,8,37,variable,high,0.07,0.025,high
1782,680,1,2024,9490.588338110396,5.25,66,23753.30832458556,7,26,fixed,low,0.03,0.01,low
1783,481,3,2023,16596.595171170968,5.0,49,43150.05017266598,7,12,indexed,medium,0.05,0.015,medium
1784,468,3,2017,17742.77368387865,1.0,71,62160.0148789394,1,28,indexed,medium,0.05,0.015,medium
1785,142,3,2017,24556.469100885948,1.0,64,49928.867483652546,3,12,indexed,medium,0.05,0.015,medium
1786,356,3,2020,12067.788027929655,0.25,38,89602.1758390923,9,4,indexed,medium,0.05,0.015,medium
1787,709,1,2019,29156.53804258344,2.5,56,68344.03148758387,4,10,fixed,low,0.03,0.01,low
1788,471,3,2020,31864.15590517609,0.25,55,46578.491461869125,3,21,indexed,medium,0.05,0.015,medium
1789,621,2,2021,10111.276523644161,0.25,39,66660.24094232515,2,16,variable,high,0.07,0.025,high
1790,888,3,2017,15091.271051064343,1.0,56,64030.88003598843,3,4,indexed,medium,0.05,0.015,medium
1791,591,2,2019,14680.684917079077,2.5,32,20000.0,7,32,variable,high,0.07,0.025,high
1792,902,2,2022,46323.862046774986,3.0,37,77475.43992097591,5,28,variable,high,0.07,0.025,high
1793,673,3,2018,15700.998947921133,2.0,63,26724.93609936016,9,34,indexed,medium,0.05,0.015,medium
1794,439,3,2024,36776.254421561345,5.25,36,75884.91182001935,8,20,indexed,medium,0.05,0.015,medium
1795,531,1,2016,7333.680048933904,0.5,29,80489.97897730973,2,18,fixed,low,0.03,0.01,low
1796,127,2,2018,10103.490338356365,2.0,74,57273.23305971027,7,3,variable,high,0.07,0.025,high
1797,205,3,2016,13133.954681517993,0.5,56,68682.84440524432,1,8,indexed,medium,0.05,0.015,medium
1798,29,1,2017,11543.106885534777,1.0,34,29224.88951449494,8,7,fixed,low,0.03,0.01,low
1799,445,3,2018,17321.012658415013,2.0,58,25212.247776884098,4,25,indexed,medium,0.05,0.015,medium
1800,966,3,2018,12912.217972785018,2.0,27,61437.28328916667,6,38,indexed,medium,0.05,0.015,medium
1801,719,3,2024,11806.584072654265,5.25,67,67235.71524523477,5,23,indexed,medium,0.05,0.015,medium
1802,464,2,2023,31584.719964733275,5.0,36,66838.10042530941,1,30,variable,high,0.07,0.025,high
1803,280,3,2024,32237.93622513165,5.25,28,62075.456736008724,2,34,indexed,medium,0.05,0.015,medium
1804,151,1,2020,29492.964983753158,0.25,73,65450.3165164182,8,22,fixed,low,0.03,0.01,low
1805,240,3,2023,25239.98955584328,5.0,55,45429.56891971295,7,35,indexed,medium,0.05,0.015,medium
1806,266,3,2018,20927.43065779552,2.0,34,74897.92836894195,6,39,indexed,medium,0.05,0.015,medium
1807,694,1,2023,15029.693093340913,5.0,47,30578.383286137374,9,39,fixed,low,0.03,0.01,low
1808,105,1,2023,10468.42495244908,5.0,32,69240.2661985857,7,34,fixed,low,0.03,0.01,low
1809,937,2,2020,23629.957034326875,0.25,31,40982.754290666235,5,30,variable,high,0.07,0.025,high
1810,433,2,2019,8263.696074532021,2.5,62,60679.352247029645,9,14,variable,high,0.07,0.025,high
1811,913,2,2017,10060.790708246066,1.0,59,64461.751207609996,8,33,variable,high,0.07,0.025,high
1812,497,2,2019,31529.132562048097,2.5,49,67466.48288995525,6,35,variable,high,0.07,0.025,high
1813,440,1,2017,39006.49041722087,1.0,55,51482.768271968045,4,29,fixed,low,0.03,0.01,low
1814,748,3,2019,23932.951381664807,2.5,65,42079.36872468825,9,25,indexed,medium,0.05,0.015,medium
1815,685,3,2019,31064.57152294644,2.5,62,53181.6658781613,3,16,indexed,medium,0.05,0.015,medium
1816,158,3,2016,17541.516825560167,0.5,46,80387.7195392042,3,7,indexed,medium,0.05,0.015,medium
1817,172,2,2023,6623.258139123158,5.0,29,47774.61201610364,4,28,variable,high,0.07,0.025,high
1818,494,1,2021,26121.71618618584,0.25,70,48770.71286262632,9,24,fixed,low,0.03,0.01,low
1819,970,1,2020,25692.89323270064,0.25,51,74491.93992884929,8,18,fixed,low,0.03,0.01,low
1820,311,1,2019,20716.68553880244,2.5,49,71786.98754756305,9,10,fixed,low,0.03,0.01,low
1821,403,3,2018,17576.245418948885,2.0,61,47440.34827034724,5,37,indexed,medium,0.05,0.015,medium
1822,669,2,2022,29622.105785810978,3.0,39,82441.80460644541,4,33,variable,high,0.07,0.025,high
1823,770,1,2016,10142.669665725256,0.5,65,71895.29829553861,3,8,fixed,low,0.03,0.01,low
1824,676,2,2022,12262.194211093421,3.0,32,61101.09243973923,8,36,variable,high,0.07,0.025,high
1825,659,1,2015,9918.93493239572,0.25,69,99066.06511491982,1,5,fixed,low,0.03,0.01,low
1826,903,2,2024,20849.729626358272,5.25,66,54047.148539571404,2,2,variable,high,0.07,0.025,high
1827,666,1,2015,9121.069878907418,0.25,27,76493.34668821123,5,6,fixed,low,0.03,0.01,low
1828,463,2,2017,13157.578194847563,1.0,59,79174.38856647996,9,3,variable,high,0.07,0.025,high
1829,367,1,2019,12942.444377728021,2.5,67,43327.27710183096,5,7,fixed,low,0.03,0.01,low
1830,550,1,2020,17393.916676660418,0.25,55,40484.50985218091,5,21,fixed,low,0.03,0.01,low
1831,643,2,2018,5126.255535960232,2.0,59,40634.63629262699,9,13,variable,high,0.07,0.025,high
1832,870,2,2021,20872.04992037267,0.25,47,69374.99568630572,5,37,variable,high,0.07,0.025,high
1833,255,3,2021,32473.03650664678,0.25,58,53531.38140901962,3,6,indexed,medium,0.05,0.015,medium
1834,208,2,2016,21354.913723167618,0.5,44,78301.894791659,6,33,variable,high,0.07,0.025,high
1835,450,1,2016,35413.21144801321,0.5,50,73353.21585293846,2,22,fixed,low,0.03,0.01,low
1836,95,1,2016,33339.98185876925,0.5,47,60811.969523125976,7,22,fixed,low,0.03,0.01,low
1837,860,2,2016,27777.350472478545,0.5,26,67592.04203572508,9,3,variable,high,0.07,0.025,high
1838,839,3,2023,20746.858426368857,5.0,34,67224.43192801761,4,17,indexed,medium,0.05,0.015,medium
1839,478,2,2019,20225.003882454395,2.5,72,102699.2587935879,2,6,variable,high,0.07,0.025,high
1840,683,1,2022,27637.9977236326,3.0,54,102048.73353963677,9,28,fixed,low,0.03,0.01,low
1841,762,1,2019,16083.293904959675,2.5,72,39831.601381376204,3,2,fixed,low,0.03,0.01,low
1842,190,3,2019,2000.0,2.5,46,54779.076162396945,4,31,indexed,medium,0.05,0.015,medium
1843,711,2,2015,24920.040541029597,0.25,61,98156.1757796256,8,1,variable,high,0.07,0.025,high
1844,484,1,2020,8689.313700650288,0.25,27,70841.79849600747,1,37,fixed,low,0.03,0.01,low
1845,733,1,2018,10378.587718096152,2.0,25,53262.040240754715,2,21,fixed,low,0.03,0.01,low
1846,536,1,2017,20002.23947995788,1.0,64,77114.72862350449,7,26,fixed,low,0.03,0.01,low
1847,756,2,2020,19048.7512244653,0.25,47,66020.47208327123,1,10,variable,high,0.07,0.025,high
1848,423,2,2016,5879.243936843697,0.5,42,43965.899147020544,2,36,variable,high,0.07,0.025,high
1849,836,3,2022,21654.915641331405,3.0,47,46110.342482755645,8,14,indexed,medium,0.05,0.015,medium
1850,640,1,2015,29661.396608610485,0.25,67,53698.06533935781,2,4,fixed,low,0.03,0.01,low
1851,605,1,2023,8716.584297342171,5.0,50,70747.20562898452,5,9,fixed,low,0.03,0.01,low
1852,812,3,2022,32724.833308487592,3.0,39,43152.58388545313,9,2,indexed,medium,0.05,0.015,medium
1853,133,1,2015,4398.29174870056,0.25,61,20000.0,5,11,fixed,low,0.03,0.01,low
1854,55,3,2024,41173.24144370953,5.25,64,37354.34489045438,7,3,indexed,medium,0.05,0.015,medium
1855,989,3,2023,15887.395695165167,5.0,71,84658.42190094493,2,3,indexed,medium,0.05,0.015,medium
1856,510,1,2016,21456.169968268914,0.5,42,52435.43795268854,4,13,fixed,low,0.03,0.01,low
1857,670,2,2017,2000.0,1.0,67,41277.01421458183,5,6,variable,high,0.07,0.025,high
1858,541,2,2016,19378.639335306914,0.5,36,47646.45022476806,2,11,variable,high,0.07,0.025,high
1859,410,2,2022,22284.821777181918,3.0,37,69262.70548482021,7,27,variable,high,0.07,0.025,high
1860,211,2,2016,19138.378959005055,0.5,45,88657.44862534164,6,27,variable,high,0.07,0.025,high
1861,666,1,2024,14369.189229476264,5.25,27,76493.34668821123,5,6,fixed,low,0.03,0.01,low
1862,293,3,2016,10534.354814721852,0.5,37,56441.23650016123,1,38,indexed,medium,0.05,0.015,medium
1863,987,3,2015,31305.266195373108,0.25,65,71079.12094164552,3,20,indexed,medium,0.05,0.015,medium
1864,734,1,2021,20308.071349979502,0.25,44,65112.779502663274,8,13,fixed,low,0.03,0.01,low
1865,115,2,2016,35407.52376516772,0.5,66,40430.87493201586,2,13,variable,high,0.07,0.025,high
1866,949,3,2024,14735.176452050771,5.25,71,96599.1933950842,3,2,indexed,medium,0.05,0.015,medium
1867,670,1,2019,15652.053066277831,2.5,67,41277.01421458183,5,6,fixed,low,0.03,0.01,low
1868,259,1,2019,28155.942445961628,2.5,62,50754.85439838297,8,9,fixed,low,0.03,0.01,low
1869,763,2,2017,3770.25037996436,1.0,71,51020.02061752212,3,32,variable,high,0.07,0.025,high
1870,122,1,2017,7865.366398470769,1.0,74,49570.287092884646,1,1,fixed,low,0.03,0.01,low
1871,299,3,2017,30974.849713531636,1.0,69,49265.53779833943,5,12,indexed,medium,0.05,0.015,medium
1872,775,3,2020,8280.660707768053,0.25,58,68578.40796361977,8,11,indexed,medium,0.05,0.015,medium
1873,381,1,2018,2000.0,2.0,61,84255.68778260837,1,29,fixed,low,0.03,0.01,low
1874,561,3,2017,38685.271880730914,1.0,71,30364.43389006326,1,14,indexed,medium,0.05,0.015,medium
1875,889,1,2016,6061.823521257946,0.5,28,44719.084368123134,8,12,fixed,low,0.03,0.01,low
1876,841,3,2017,21841.193983281697,1.0,69,64506.63777495605,4,35,indexed,medium,0.05,0.015,medium
1877,501,2,2018,20690.85192724271,2.0,30,38702.831905400955,2,38,variable,high,0.07,0.025,high
1878,297,3,2020,2000.0,0.25,74,47670.95309397906,6,37,indexed,medium,0.05,0.015,medium
1879,362,2,2018,17326.82976832191,2.0,67,21425.399545003085,9,13,variable,high,0.07,0.025,high
1880,589,2,2022,24484.132494791094,3.0,38,107603.80277509539,3,30,variable,high,0.07,0.025,high
1881,463,1,2017,23543.093815188608,1.0,59,79174.38856647996,9,3,fixed,low,0.03,0.01,low
1882,438,2,2017,29035.206838035017,1.0,40,86631.760649754,6,16,variable,high,0.07,0.025,high
1883,127,3,2017,16125.08685094566,1.0,74,57273.23305971027,7,3,indexed,medium,0.05,0.015,medium
1884,197,3,2022,27125.044420921608,3.0,41,20000.0,9,39,indexed,medium,0.05,0.015,medium
1885,221,2,2018,13106.70931919928,2.0,59,81110.8920426395,2,38,variable,high,0.07,0.025,high
1886,995,1,2015,5895.325835872249,0.25,74,96469.82938598882,8,23,fixed,low,0.03,0.01,low
1887,91,2,2016,7022.716243187675,0.5,69,44985.95945927403,9,25,variable,high,0.07,0.025,high
1888,411,3,2024,5378.895448045852,5.25,56,52810.22419592761,7,17,indexed,medium,0.05,0.015,medium
1889,8,3,2016,30095.85967891194,0.5,73,67769.32830096582,9,7,indexed,medium,0.05,0.015,medium
1890,544,2,2017,4854.264909414434,1.0,37,59008.064759505076,2,1,variable,high,0.07,0.025,high
1891,468,2,2020,22740.38840649303,0.25,71,62160.0148789394,1,28,variable,high,0.07,0.025,high
1892,320,2,2022,17340.75805927567,3.0,74,56035.722031156794,3,17,variable,high,0.07,0.025,high
1893,394,3,2015,18973.514265493683,0.25,63,87686.488363085,8,1,indexed,medium,0.05,0.015,medium
1894,269,3,2023,33636.072951997,5.0,73,70611.33209075469,2,11,indexed,medium,0.05,0.015,medium
1895,191,3,2015,15615.726327847266,0.25,37,54707.1462739855,2,37,indexed,medium,0.05,0.015,medium
1896,861,1,2024,26116.01561549683,5.25,46,35292.73946655095,5,22,fixed,low,0.03,0.01,low
1897,675,3,2016,20375.633513811117,0.5,26,48668.65610942061,5,14,indexed,medium,0.05,0.015,medium
1898,61,3,2017,18479.810943673023,1.0,50,54778.118030748476,2,6,indexed,medium,0.05,0.015,medium
1899,438,1,2021,42999.691243864734,0.25,40,86631.760649754,6,16,fixed,low,0.03,0.01,low
1900,264,1,2023,5586.582542846303,5.0,56,95168.3571475825,5,20,fixed,low,0.03,0.01,low
1901,797,1,2017,32891.31835437445,1.0,30,83860.77169189416,9,16,fixed,low,0.03,0.01,low
1902,95,1,2022,26564.06565489972,3.0,47,60811.969523125976,7,22,fixed,low,0.03,0.01,low
1903,553,1,2023,15204.75005368216,5.0,58,64661.853050295744,6,12,fixed,low,0.03,0.01,low
1904,926,1,2024,36293.185174416125,5.25,40,60941.43373615775,7,16,fixed,low,0.03,0.01,low
1905,470,2,2021,2000.0,0.25,47,34811.34779124873,7,17,variable,high,0.07,0.025,high
1906,661,2,2018,14782.333427009282,2.0,52,74575.18566287559,3,23,variable,high,0.07,0.025,high
1907,716,2,2018,7915.177957309239,2.0,27,56489.65144425903,8,15,variable,high,0.07,0.025,high
1908,779,2,2018,24120.8346487146,2.0,35,29701.514492598944,8,18,variable,high,0.07,0.025,high
1909,514,3,2020,8869.358988128224,0.25,46,64187.809333856334,4,31,indexed,medium,0.05,0.015,medium
1910,690,1,2018,24330.63946741319,2.0,63,53954.07134922621,6,37,fixed,low,0.03,0.01,low
1911,937,3,2019,18135.63584178446,2.5,31,40982.754290666235,5,30,indexed,medium,0.05,0.015,medium
1912,194,1,2023,15206.460573439157,5.0,42,43654.09078238715,7,28,fixed,low,0.03,0.01,low
1913,482,1,2021,23886.472460333105,0.25,26,68063.82421521044,3,23,fixed,low,0.03,0.01,low
1914,899,3,2022,17313.783760619357,3.0,53,65886.82375236799,7,19,indexed,medium,0.05,0.015,medium
1915,336,2,2019,9113.651569409612,2.5,34,69690.4069095603,7,19,variable,high,0.07,0.025,high
1916,435,3,2019,48013.72989634979,2.5,51,64608.77775421007,1,17,indexed,medium,0.05,0.015,medium
1917,196,3,2021,15128.328169708555,0.25,64,60125.690497837466,6,35,indexed,medium,0.05,0.015,medium
1918,855,1,2022,2000.0,3.0,53,100991.49857249079,6,8,fixed,low,0.03,0.01,low
1919,249,1,2023,11579.013102786113,5.0,52,62762.63412805442,7,26,fixed,low,0.03,0.01,low
1920,498,1,2016,7327.233116272699,0.5,45,72607.84944064113,8,1,fixed,low,0.03,0.01,low
1921,212,2,2017,28261.456160405156,1.0,42,31145.465572535082,4,8,variable,high,0.07,0.025,high
1922,665,3,2016,23216.52659591586,0.5,55,62117.24796096105,4,27,indexed,medium,0.05,0.015,medium
1923,670,3,2024,23987.128017903444,5.25,67,41277.01421458183,5,6,indexed,medium,0.05,0.015,medium
1924,466,2,2021,16299.775341627557,0.25,68,62617.86975887592,2,14,variable,high,0.07,0.025,high
1925,874,3,2016,17206.497529430784,0.5,53,79886.72159755857,6,35,indexed,medium,0.05,0.015,medium
1926,651,3,2016,16290.688963923318,0.5,39,60014.202431319274,3,35,indexed,medium,0.05,0.015,medium
1927,221,1,2016,19188.068158645303,0.5,59,81110.8920426395,2,38,fixed,low,0.03,0.01,low
1928,273,2,2018,28353.33435364835,2.0,49,67836.87375994811,7,7,variable,high,0.07,0.025,high
1929,154,1,2015,23360.754125053463,0.25,56,93871.01581430712,1,33,fixed,low,0.03,0.01,low
1930,249,2,2016,25001.128296208666,0.5,52,62762.63412805442,7,26,variable,high,0.07,0.025,high
1931,279,1,2017,24995.589082492028,1.0,46,46653.84665291236,3,20,fixed,low,0.03,0.01,low
1932,440,3,2021,28844.42437381738,0.25,55,51482.768271968045,4,29,indexed,medium,0.05,0.015,medium
1933,948,2,2024,22881.500415402545,5.25,25,68174.53869949149,8,19,variable,high,0.07,0.025,high
1934,816,2,2015,23588.48072678919,0.25,70,34192.97830511317,9,28,variable,high,0.07,0.025,high
1935,276,1,2020,31888.062411931565,0.25,45,101553.54265838888,6,25,fixed,low,0.03,0.01,low
1936,514,2,2017,13349.540819968879,1.0,46,64187.809333856334,4,31,variable,high,0.07,0.025,high
1937,88,3,2017,11442.574200484929,1.0,67,40784.07078324846,9,7,indexed,medium,0.05,0.015,medium
1938,799,3,2018,8140.784008131441,2.0,67,53560.1494541281,2,25,indexed,medium,0.05,0.015,medium
1939,923,3,2018,21829.14563620256,2.0,48,43535.89805397154,3,3,indexed,medium,0.05,0.015,medium
1940,642,1,2021,2000.0,0.25,25,92381.36962216161,5,25,fixed,low,0.03,0.01,low
1941,505,2,2017,24621.540960596772,1.0,68,40488.58868154103,3,7,variable,high,0.07,0.025,high
1942,590,1,2022,18908.069054994474,3.0,71,63223.32338940089,2,32,fixed,low,0.03,0.01,low
1943,772,3,2022,31346.39699821057,3.0,38,45219.622060020636,4,5,indexed,medium,0.05,0.015,medium
1944,241,2,2021,13280.826895350094,0.25,28,95630.73363934089,5,34,variable,high,0.07,0.025,high
1945,653,3,2016,17966.81714582493,0.5,28,93431.65901488796,3,10,indexed,medium,0.05,0.015,medium
1946,740,2,2019,31222.033332933686,2.5,27,76715.08027715003,5,11,variable,high,0.07,0.025,high
1947,675,2,2020,33831.35646778152,0.25,26,48668.65610942061,5,14,variable,high,0.07,0.025,high
1948,236,1,2024,13198.4763424818,5.25,43,52654.605862915625,2,18,fixed,low,0.03,0.01,low
1949,128,2,2018,21817.8123258716,2.0,62,81207.91810467765,8,11,variable,high,0.07,0.025,high
1950,503,3,2024,22944.18977684048,5.25,67,62550.84788741021,1,12,indexed,medium,0.05,0.015,medium
1951,200,2,2019,23736.534056211483,2.5,39,62425.09366207863,2,32,variable,high,0.07,0.025,high
1952,962,3,2023,17374.24340684378,5.0,74,61224.2474278951,1,15,indexed,medium,0.05,0.015,medium
1953,902,1,2021,32813.83398123635,0.25,37,77475.43992097591,5,28,fixed,low,0.03,0.01,low
1954,543,3,2016,2000.0,0.5,50,67720.06629919601,9,34,indexed,medium,0.05,0.015,medium
1955,502,2,2015,15788.69765198916,0.25,73,44115.66002771133,9,11,variable,high,0.07,0.025,high
1956,650,3,2016,24479.307327729468,0.5,72,68587.00470844944,2,28,indexed,medium,0.05,0.015,medium
1957,492,3,2017,24572.248119493437,1.0,62,117684.64553147292,2,26,indexed,medium,0.05,0.015,medium
1958,21,2,2016,33527.59030614763,0.5,35,67526.43554062366,7,5,variable,high,0.07,0.025,high
1959,234,3,2017,31982.25393201287,1.0,61,69985.20062765597,6,25,indexed,medium,0.05,0.015,medium
1960,714,2,2024,17144.58374692776,5.25,30,81886.79572805308,7,5,variable,high,0.07,0.025,high
1961,791,1,2023,32998.71243530605,5.0,40,48639.51133414818,2,39,fixed,low,0.03,0.01,low
1962,643,3,2018,12859.582562225452,2.0,59,40634.63629262699,9,13,indexed,medium,0.05,0.015,medium
1963,416,1,2023,29308.873827918374,5.0,43,68142.10830892135,1,17,fixed,low,0.03,0.01,low
1964,148,3,2017,38105.22478420993,1.0,34,54773.418810970645,3,4,indexed,medium,0.05,0.015,medium
1965,970,3,2015,32149.44106854969,0.25,51,74491.93992884929,8,18,indexed,medium,0.05,0.015,medium
1966,29,1,2019,21057.70383524123,2.5,34,29224.88951449494,8,7,fixed,low,0.03,0.01,low
1967,361,3,2024,16682.21228227878,5.25,25,73242.34582964054,4,39,indexed,medium,0.05,0.015,medium
1968,308,3,2024,4714.087037407138,5.25,61,31860.008440738413,6,18,indexed,medium,0.05,0.015,medium
1969,883,1,2016,23105.39637914204,0.5,30,56820.60921460239,4,20,fixed,low,0.03,0.01,low
1970,942,3,2018,8847.827720290808,2.0,55,78626.81846366005,3,38,indexed,medium,0.05,0.015,medium
1971,162,2,2016,12068.65336386063,0.5,62,107232.22888009381,9,34,variable,high,0.07,0.025,high
1972,869,3,2016,8092.541992633283,0.5,43,52063.2355851071,1,12,indexed,medium,0.05,0.015,medium
1973,852,3,2017,15396.076673433448,1.0,45,78720.71308967815,4,30,indexed,medium,0.05,0.015,medium
1974,61,3,2019,19720.305855130176,2.5,50,54778.118030748476,2,6,indexed,medium,0.05,0.015,medium
1975,125,1,2018,22736.14581165705,2.0,58,40440.39578914951,2,10,fixed,low,0.03,0.01,low
1976,456,2,2016,13994.933645860367,0.5,48,77955.15797430312,4,33,variable,high,0.07,0.025,high
1977,71,2,2024,30692.837063951833,5.25,50,63791.27712869262,8,8,variable,high,0.07,0.025,high
1978,838,3,2016,17917.94742010034,0.5,38,60735.1645309886,2,12,indexed,medium,0.05,0.015,medium
1979,907,1,2020,12122.77566734481,0.25,31,68510.71549714533,4,9,fixed,low,0.03,0.01,low
1980,876,1,2021,22262.922672434364,0.25,46,62828.81025846709,8,8,fixed,low,0.03,0.01,low
